79.0,0.00021909754000610146,2.7733865823557147e-06,-718312,1
75.0,0.0002165017644893806,2.8866901931917413e-06,-690118,1
101.0,0.00019933489248744288,1.973612796905375e-06,-504698,1
124.0,0.0002272310793476269,1.832508704416346e-06,-543560,1
46.666666666666664,0.00024553649724648355,5.261496369567505e-06,-567944,1
77.0,0.00017117958294428882,2.223111466808946e-06,-448056,1
124.0,0.00023514241286456557,1.8963097811658513e-06,-525272,1
126.0,0.00021089101453641637,1.673738210606479e-06,-595122,1
35.666666666666664,0.0001803213765093489,5.055739528299502e-06,-591058,1
19.0,0.00016347039035008475,8.603704755267618e-06,-578866,1
14.428571428571429,0.0001888786034203858,1.3090596276660402e-05,-532638,1
82.5,0.00026175518751189795,3.1727901516593693e-06,-627888,1
154.0,0.00022484049464908823,1.4600032120070664e-06,-682244,1
355.0,0.00042691102813403805,1.20256627643391e-06,-828294,1
355.0,0.00042691102813403805,1.20256627643391e-06,-828294,1
157.0,0.00023303795401582284,1.4843181784447315e-06,-671068,1
136.0,0.0002244668911335578,1.650491846570278e-06,-603504,1
87.0,0.00022951663006272135,2.638122184628981e-06,-755142,1
49.666666666666664,0.0002201634233195916,4.432820603750166e-06,-674116,1
131.0,0.0002165790430843501,1.653275138048474e-06,-602488,1
163.0,0.00023043103326406266,1.4136873206384213e-06,-704596,1
27.75,0.00016911193381781618,6.094123741182565e-06,-653796,1
126.0,0.00019592293697812195,1.554943944270809e-06,-640588,1
74.0,0.00016239288104721462,2.1944983925299275e-06,-453898,1
138.0,0.00022805582409955133,1.652578435503995e-06,-602742,1
135.0,0.0002294806088885489,1.6998563621373995e-06,-585978,1
41.25,0.0002339330526136702,5.6711043057859446e-06,-702564,1
72.5,0.00023352256713773806,3.221000926037766e-06,-618490,1
97.5,0.0002501491273643903,2.565632075532208e-06,-776478,1
44.333333333333336,0.00020971798449979107,4.730480853378746e-06,-631698,1
33.0,0.00020889711816930162,6.330215702100049e-06,-629412,1
338.0,0.00042771545533347254,1.2654303412232915e-06,-787146,1
150.0,0.00026762297275598136,1.7841531517065426e-06,-558292,1
71.5,0.00026767747671861106,3.7437409331274276e-06,-532130,1
143.0,0.0002509102074834408,1.7546168355485371e-06,-567690,1
69.0,0.0002498506327738852,3.6210236633896404e-06,-550164,1
129.0,0.00023750345208505938,1.841112031667127e-06,-541020,1
22.0,0.0002216903892177856,1.007683587353571e-05,-593090,1
43.5,0.00022549667586796782,5.183831629148685e-06,-384302,2
23.333333333333332,0.0002014011767583042,8.631479003927324e-06,-346202,2
5.0,0.00017352073572791948,3.47041471455839e-05,-344424,2
16.75,0.00020164627631559146,1.2038583660632326e-05,-330962,2
10.833333333333334,0.00022922838200028212,2.1159542953872196e-05,-282448,2
13.166666666666666,0.00021725380194153397,1.6500288755053215e-05,-362204,2
10.714285714285714,0.00022607044355021024,2.109990806468629e-05,-330454,2
8.875,0.00018876703223662348,2.1269524759056164e-05,-374650,2
6.0,0.0002044419663600037,3.407366106000062e-05,-321564,2
6.090909090909091,0.0002103643699273144,3.4537433868663556e-05,-317246,2
8.0,0.00022112809881661915,2.7641012352077394e-05,-288290,2
5.357142857142857,0.0002257234436368561,4.213504281221314e-05,-330962,2
9.0,0.00019748906756947383,2.1943229729941538e-05,-317754,2
8.625,0.00021647058823529413,2.5098039215686273e-05,-317500,2
5.9,0.00019758543895782054,3.3489057450478054e-05,-297434,2
158.0,0.0004413161275906374,2.793140048042009e-06,-356616,2
10.0,0.0002095228117961343,2.0952281179613432e-05,-285242,2
6.0,0.0002335952431514122,3.893254052523536e-05,-281432,2
7.222222222222222,0.00018951818645673884,2.624097966324076e-05,-341630,2
14.2,0.00024023414370062088,1.6917897443705695e-05,-294386,2
17.25,0.00022605533441446754,1.3104657067505366e-05,-304038,2
8.571428571428571,0.00019318072056408772,2.2537750732476897e-05,-309372,2
21.666666666666668,0.00020441215780618582,9.434407283362423e-06,-316738,2
2.533333333333333,0.00015571536869711313,6.146659290675518e-05,-243078,2
3.2857142857142856,0.0001794946834455175,5.4628816700809675e-05,-255270,2
6.1,0.00021002255160185233,3.442992649210694e-05,-289306,2
3.4615384615384617,0.00017647058823529413,5.0980392156862745e-05,-254000,2
25.833333333333332,0.0004745067425877455,1.836800293888047e-05,-325374,2
4.818181818181818,0.00018843439461006524,3.9109025296428636e-05,-280162,2
3.2666666666666666,0.00019567908629847052,5.9901761111776687e-05,-249428,2
4.2727272727272725,0.0001805227477866759,4.225000480113691e-05,-259334,2
18.2,0.0002807732062140356,1.5427099242529427e-05,-322834,2
8.571428571428571,0.0001952648279228704,2.2780896591001545e-05,-306070,2
4.285714285714286,0.00021274332517817252,4.9640109208240255e-05,-280924,2
6.333333333333333,0.0001881560705090117,2.9708853238265002e-05,-301752,2
9.5,0.000256267597322678,2.6975536560281894e-05,-295402,2
14.222222222222221,0.00046221066695554836,3.249918752031199e-05,-275844,2
8.25,0.00020974354085232148,2.5423459497251087e-05,-313436,2
4.5,0.0002063983488132095,4.5866299736268775e-05,-217170,2
2.923076923076923,0.00015555282655859838,5.321544066478366e-05,-243332,2
3.5,0.0002106983144134847,6.019951840385277e-05,-231648,2
6.444444444444445,0.00022699698641931822,3.522367030644593e-05,-254508,2
7.285714285714286,0.00021253985122210415,2.917213644224959e-05,-239014,2
6.777777777777778,0.00022294099373206878,3.289293350145277e-05,-272542,2
6.4,0.00020828248311772842,3.2544137987145065e-05,-306070,2
8.333333333333334,0.00020256036298817049,2.4307243558580455e-05,-245872,2
10.214285714285714,0.0004638414505587181,4.5411051103650726e-05,-307086,2
6.888888888888889,0.00022808372880108891,3.310892837435162e-05,-270764,2
2.642857142857143,0.00017151068465211144,6.489593473323135e-05,-214884,2
10.0,0.00040638016864777,4.0638016864776997e-05,-294132,2
15.11111111111111,0.0004512126339537507,2.985965959988056e-05,-300228,2
5.090909090909091,0.0001952069716775599,3.83442265795207e-05,-285750,2
4.9,0.00020617689135740133,4.2076916603551294e-05,-236728,2
7.25,0.00020417502728200797,2.816207272855282e-05,-282956,2
10.0,0.00023273404317216502,2.32734043172165e-05,-256794,2
3.3333333333333335,0.00017237664296487827,5.171299288946348e-05,-231140,2
4.454545454545454,0.0002063983488132095,4.6334323202965395e-05,-236474,2
5.090909090909091,0.00019964349376114083,3.9215686274509805e-05,-279400,2
10.0,0.00045955882352941176,4.5955882352941176e-05,-260096,2
5.181818181818182,0.00023020536741988248,4.442559722138083e-05,-246634,2
3.727272727272727,0.00020560653929090818,5.516273005365829e-05,-198628,2
4.416666666666667,0.0002053785941253972,4.650081376424087e-05,-257048,2
4.454545454545454,0.00020617689135740133,4.628460826390642e-05,-236728,2
3.2857142857142856,0.00018790849673202615,5.718954248366013e-05,-243840,2
12.0,0.00041755832767889764,3.4796527306574805e-05,-286258,2
2.7857142857142856,0.00018228984084694665,6.543737876557059e-05,-213106,2
4.636363636363637,0.00021164021164021165,4.5647888785143686e-05,-240030,2
3.0,0.0001720373188645537,5.7345772954851235e-05,-225806,2
2.923076923076923,0.00014739822734237117,5.0425709353969084e-05,-256794,2
5.3,0.0001924473493100944,3.6310820624546116e-05,-274320,2
3.6,0.00019571599434598238,5.436555398499511e-05,-274828,2
3.533333333333333,0.00021208483393357343,6.002400960384154e-05,-248920,2
4.583333333333333,0.00020799062151379355,4.537977196664587e-05,-263398,2
3.642857142857143,0.00018148820326678765,4.982029109284367e-05,-279908,2
4.2727272727272725,0.00021332607116920842,4.992737835875091e-05,-219456,2
6.375,0.0002190580503833516,3.436204711895711e-05,-231902,2
6.222222222222222,0.0002170037975664574,3.487561032318065e-05,-257048,2
5.444444444444445,0.00020291115390189867,3.726939561463445e-05,-240538,2
12.1,0.00045538368898423096,3.763501561853148e-05,-264668,2
5.9,0.00022953625894802366,3.890445066915655e-05,-256032,2
4.636363636363637,0.00022471910112359551,4.846882573254021e-05,-226060,2
4.636363636363637,0.0001972386587771203,4.2541671500947516e-05,-257556,2
4.076923076923077,0.00019156049516580825,4.6986536550103914e-05,-275590,2
2.5,0.0001956436676666232,7.825746706664928e-05,-229108,2
6.3,0.00023870417732310315,3.788955195604812e-05,-262890,2
5.444444444444445,0.00020398817701178137,3.746721618583739e-05,-239268,2
7.230769230769231,0.00042566680251777386,5.886881311416021e-05,-219964,2
4.0,0.00022938309181940494,5.7345772954851235e-05,-225806,2
8.533333333333333,0.0004656408017752556,5.456728145803776e-05,-273812,2
4.416666666666667,0.00020336901884041288,4.604581558650858e-05,-259588,2
2.8666666666666667,0.00018369003374770388,6.407791874919902e-05,-233172,2
9.818181818181818,0.000457375174691907,4.658450853343497e-05,-235204,2
3.0714285714285716,0.00019427125688985272,6.325110689437066e-05,-220472,2
6.1,0.00025233722180855464,4.136675767353355e-05,-240792,2
4.1,0.0001794467787114846,4.376750700280112e-05,-227584,2
13.555555555555555,0.0004389278647238712,3.237992444684296e-05,-276860,2
4.888888888888889,0.00021677012513548132,4.433934377771209e-05,-202184,2
3.1333333333333333,0.0001878835122224221,5.996282304970918e-05,-249174,2
2.933333333333333,0.00018573629667152113,6.331919204710948e-05,-235966,2
3.0,0.0001863188714399787,6.21062904799929e-05,-224536,2
19.625,0.0005139284428295525,2.618743657730204e-05,-304292,2
12.625,0.0004420518207282913,3.5014005602240894e-05,-227584,2
16.1,0.0004979278777757159,3.0927197377373665e-05,-322072,2
3.0,0.00019445794846864364,6.481931615621455e-05,-215138,2
5.7,0.00022420201781816036,3.933368733651936e-05,-253238,2
3.3333333333333335,0.00019341892120596697,5.802567636179009e-05,-205994,2
5.0,0.00022231114668089458,4.4462229336178915e-05,-224028,2
3.357142857142857,0.0001958700589693901,5.834427288449918e-05,-239014,2
4.5,0.0002384737678855326,5.299417064122947e-05,-225552,2
3.6666666666666665,0.00022093344380005522,6.025457558183324e-05,-198374,2
4.583333333333333,0.00022896632113567295,4.995628824778319e-05,-239268,2
3.6153846153846154,0.00020366157512728849,5.633192503520745e-05,-229870,2
2.3125,0.00021182195505939602,9.159868326892801e-05,-173990,2
2.9411764705882355,0.00020705219785908027,7.039774727208729e-05,-240538,2
7.125,0.00046375396631681716,6.508827597429013e-05,-244856,2
5.2727272727272725,0.00022677066838699587,4.300823021132681e-05,-254762,2
7.6,0.0004011294962130209,5.278019687013432e-05,-188722,2
3.230769230769231,0.00017691287041132243,5.475874560350456e-05,-236474,2
9.0,0.00045133142771174966,5.014793641241663e-05,-198628,2
6.8,0.0004410143329658214,6.485504896556197e-05,-230378,2
3.7857142857142856,0.0002197073332504249,5.803589934916884e-05,-240284,2
7.714285714285714,0.0002473886750962067,3.2068902327286056e-05,-217424,2
11.375,0.0003900139290688953,3.428693881924355e-05,-232410,2
7.923076923076923,0.00044980130136687194,5.677103803659548e-05,-228092,2
6.153846153846154,0.0003887552542702335,6.317272881891295e-05,-204978,2
2.7857142857142856,0.0001991421568627451,7.148692810457517e-05,-195072,2
2.625,0.00019331676332504834,7.364448126668507e-05,-216408,2
8.333333333333334,0.00021714112001389703,2.6056934401667642e-05,-229362,2
4.0,0.00022871846186834393,5.717961546708598e-05,-209042,2
5.181818181818182,0.00023187698315840858,4.474818973232446e-05,-244856,2
3.4615384615384617,0.00020859407592824363,6.0260510823714826e-05,-214884,2
7.846153846153846,0.0004405286343612335,5.614580634015721e-05,-230632,2
2.9285714285714284,0.00017924672656130457,6.12061993136162e-05,-227838,2
4.6,1.6411222422011018e-05,3.5676570482632644e-06,-1395984,3
5.8,2.4663953631767172e-05,4.252405798580547e-06,-1171194,3
7.333333333333333,2.8844704046780867e-05,3.933368733651936e-06,-759714,3
39.0,4.1913175245433884e-05,1.0746968011649713e-06,-926846,3
7.333333333333333,3.2729328453688e-05,4.463090243684727e-06,-669544,3
10.0,6.021602498965037e-05,6.021602498965037e-06,-661670,3
12.75,6.932409012131716e-05,5.437183538926836e-06,-732790,3
15.666666666666666,3.873764722366458e-05,2.4726157802339093e-06,-1208532,3
6.833333333333333,3.9301958867145e-05,5.751506175679756e-06,-1039114,3
3.5,5.242071367057326e-05,1.497734676302093e-05,-399034,3
5.5,4.857798975446034e-05,8.832361773538243e-06,-451104,3
3.3333333333333335,5.450408099306436e-05,1.635122429791931e-05,-365506,3
21.75,8.896387759797531e-05,4.090293222895416e-06,-974090,3
29.0,7.11228831745331e-05,2.4525132129149344e-06,-812292,3
8.142857142857142,8.35936468828369e-05,1.026588645929576e-05,-679196,3
14.6,0.00012611211885635312,8.637816360024186e-06,-576580,3
4.6,5.087201265164836e-05,1.1059133185140949e-05,-450342,3
20.333333333333332,8.620385090973326e-05,4.239533651298357e-06,-704850,3
5.5,6.732306656568206e-05,1.224055755739674e-05,-651002,3
6.6,6.013557839492675e-05,9.111451271958598e-06,-546608,3
13.75,0.0001353962802949177,9.847002203266743e-06,-809244,3
25.25,0.0001330014880364503,5.267385664809913e-06,-756412,3
26.4,0.00016056050211647936,6.081837201381793e-06,-818896,3
13.6,0.0001299545159194282,9.555479111722661e-06,-521208,3
130.0,0.0001550970251197528,1.193054039382714e-06,-834898,3
43.0,0.00015116759388650127,3.5155254392209597e-06,-566674,3
3.875,6.628605640729574e-05,1.7106079072850513e-05,-465836,3
4.6,6.13578764839269e-05,1.3338668800853676e-05,-373380,3
3.5714285714285716,4.0180006428801025e-05,1.1250401800064289e-05,-619760,3
3.3333333333333335,3.413027526066998e-05,1.0239082578200993e-05,-583692,3
1.7692307692307692,3.9284006285441004e-05,2.220400355264057e-05,-583184,3
87.0,0.00014150828311415814,1.6265319898179097e-06,-612394,3
43.5,0.00012072769659880938,2.775349347099066e-06,-717804,3
6.6,0.00011214191049036599,1.6991198559146363e-05,-293116,3
4.2727272727272725,6.986873597050648e-05,1.6352257354799386e-05,-670052,3
27.666666666666668,0.00014017665636452685,5.066626133657597e-06,-589788,3
5.0,6.330945662397801e-05,1.26618913247956e-05,-550672,3
11.5,0.00010853920388853496,9.4381916424813e-06,-422148,3
2.5,5.232246334157412e-05,2.0928985336629648e-05,-380746,3
2.8333333333333335,5.5050922102945225e-05,1.9429737212804196e-05,-307594,3
2.3076923076923075,4.530113932365399e-05,1.963049370691673e-05,-659638,3
1.9090909090909092,3.897441607973052e-05,2.041517032747789e-05,-536702,3
2.9,4.433742307839315e-05,1.528876657875626e-05,-651510,3
28.857142857142858,0.0003810278320082242,1.3203934772562224e-05,-528066,3
5.444444444444445,7.482743876366745e-05,1.3743815283122595e-05,-652272,3
77.33333333333333,0.0004448918931875929,5.752912411908529e-06,-519430,3
9.6,0.00013293452974410104,1.3847346848343857e-05,-359664,3
44.5,0.00016010073754272352,3.597769382982551e-06,-553720,3
62.333333333333336,0.0003900709219858156,6.257822277847309e-06,-477520,3
84.5,0.00039332053296095885,4.6546808634433e-06,-427990,3
6.142857142857143,9.724766492525499e-05,1.583101522039035e-05,-440436,3
27.6,0.00033823529411764706,1.2254901960784313e-05,-406400,3
61.666666666666664,0.00037052614712892307,6.008532115604158e-06,-497332,3
69.33333333333333,0.00039925906730778457,5.758544240016124e-06,-518922,3
10.833333333333334,0.00015871853099895002,1.4650941322980001e-05,-407924,3
9.4,0.00012007408826722872,1.2773839177364757e-05,-389890,3
33.25,0.0003479443812214679,1.0464492668314824e-05,-380746,3
88.5,0.00039171424777585976,4.4261496923825964e-06,-450088,3
21.6,0.00028694404591104734,1.3284446569955895e-05,-374904,3
11.666666666666666,0.0001242125809599858,1.0646792653713069e-05,-561340,3
13.857142857142858,0.0001651724519595072,1.1919661481613922e-05,-584962,3
9.166666666666666,0.00014712569884706953,1.605007623786213e-05,-372364,3
40.75,0.0003581040259240951,8.787828857033009e-06,-453390,3
14.0,0.00015828407145395226,1.1306005103853732e-05,-616712,3
26.833333333333332,0.00038521815071361064,1.4355955927215303e-05,-416306,3
1.25,5.973448023535385e-05,4.7787584188283084e-05,-333502,3
1.75,4.7768527364542105e-05,2.7296301351166918e-05,-437896,3
2.3,7.454221357964673e-05,3.2409658078107274e-05,-307340,3
20.2,0.0002993790108636047,1.4820743112059638e-05,-336042,3
2.7058823529411766,8.38643221119224e-05,3.0993336432666976e-05,-546354,3
215.0,0.0004597258750828576,2.138259884106314e-06,-465836,3
6.625,0.00010454886179824043,1.5780960271432515e-05,-504952,3
11.428571428571429,0.00013540159266123367,1.1847639357857947e-05,-588518,3
2.75,6.59255041802763e-05,2.397291061100956e-05,-498602,3
4.2727272727272725,0.00010199984808533264,2.38723048710353e-05,-458978,3
81.33333333333333,0.0004528455963549641,5.567773725675789e-06,-536702,3
5.857142857142857,8.099965426976836e-05,1.3829209265570209e-05,-504190,3
35.5,0.0003322570078150592,9.359352332818568e-06,-425704,3
20.0,0.0003465303647232089,1.7326518236160443e-05,-344932,3
13.2,0.00016591251885369533,1.2569130216189039e-05,-396240,3
5.166666666666667,9.542278449841475e-05,1.846892603195124e-05,-323596,3
16.875,0.0003236013231698547,1.917637470636176e-05,-415544,3
10.25,0.00015054711022985973,1.4687522949254608e-05,-542544,3
35.75,0.0003799351719007386,1.0627557255964717e-05,-374904,3
32.8,0.00037943200879171727,1.1568049048527965e-05,-430530,3
93.5,0.00040605389442598745,4.34282240027794e-06,-458724,3
98.5,0.00038301884958247056,3.888516239415945e-06,-512318,3
2.066666666666667,8.148031330494664e-05,3.942595805078063e-05,-378968,3
1.9166666666666667,7.472748834413633e-05,3.898825478824504e-05,-306578,3
8.2,0.00013266032485601502,1.6178088397075003e-05,-307848,3
9.25,0.00012041331055243674,1.3017655194858026e-05,-306070,3
9.25,0.00013435003631082063,1.4524328249818447e-05,-274320,3
6.5,0.00012215748919376058,1.8793459875963165e-05,-318008,3
8.166666666666666,0.00013298052785127893,1.628332994097293e-05,-367030,3
25.6,0.00032937059338170965,1.2866038803973032e-05,-387096,3
16.142857142857142,0.0002938575960888334,1.8203567899308266e-05,-383032,3
8.75,0.00013147021260611524,1.50251671549846e-05,-265176,3
22.0,0.0003325925589973846,1.511784359079021e-05,-329438,3
10.2,0.00019212295869356388,1.883558418564352e-05,-264414,3
2.125,8.585533376261001e-05,4.040251000593412e-05,-394462,3
2.3333333333333335,6.510113926993723e-05,2.7900488258544524e-05,-321310,3
2.3125,9.564801530368245e-05,4.1361303915105924e-05,-385318,3
15.6,0.00029355312182454557,1.881750780926574e-05,-264668,3
3.0,8.363534987454697e-05,2.7878449958182326e-05,-214376,3
21.5,0.0003800768992796217,1.7677995315331242e-05,-338074,3
22.4,0.000339950221574698,1.5176349177441874e-05,-328168,3
15.625,0.0003508919673810827,2.2457085912389292e-05,-354838,3
39.5,0.0003041766534792611,7.700674771626864e-06,-517398,3
129.0,0.00037696151485929694,2.922182285730984e-06,-340868,3
16.125,0.0003211951447245565,1.9919078742608154e-05,-400050,3
13.666666666666666,0.00024491136896495077,1.7920344070606155e-05,-333502,3
2.1666666666666665,7.706786418271012e-05,3.5569783468943135e-05,-336042,3
2.2222222222222223,6.66366801605944e-05,2.998650607226748e-05,-298958,3
2.230769230769231,0.00014233478122162508,6.380524675452158e-05,-405892,3
3.909090909090909,0.0001280390668036387,3.2754179880000596e-05,-334518,3
3.238095238095238,0.00014191946070604933,4.3828068747456405e-05,-477266,3
6.25,0.00014428140645515012,2.308502503282402e-05,-345186,3
2.909090909090909,8.601110080769799e-05,2.9566315902646186e-05,-370586,3
6.25,0.00014428140645515012,2.308502503282402e-05,-345186,3
10.142857142857142,0.00018439163744968186,1.8179457213348917e-05,-383540,3
5.75,0.00015418133065191888,2.6814144461203285e-05,-445770,3
6.111111111111111,0.00014005602240896358,2.2918258212375858e-05,-391160,3
10.5,0.00017050298380221653,1.6238379409734908e-05,-368046,3
9.444444444444445,0.00020437359493153485,2.1639557110397806e-05,-414274,3
6.1,0.00013771772381952204,2.2576676035987223e-05,-441198,3
4.75,0.0001272584183118166,2.6791245960382444e-05,-297434,3
37.0,4.9302765618649774e-05,1.3325071788824262e-06,-747522,4
4.333333333333333,2.1277292219057908e-05,4.910144358244133e-06,-608584,4
34.0,3.7965072133637056e-05,1.1166197686363839e-06,-892048,4
37.0,4.377014757637595e-05,1.1829769615236744e-06,-842010,4
21.5,5.384018230536148e-05,2.5041945258307666e-06,-795528,4
38.0,4.481792717086835e-05,1.1794191360754828e-06,-844550,4
45.0,5.4821555835754616e-05,1.2182567963501027e-06,-817626,4
31.0,3.850764252485917e-05,1.2421820169309408e-06,-801878,4
17.5,5.7308936100536246e-05,3.2747963486020713e-06,-608330,4
20.0,3.680496130878442e-05,1.8402480654392213e-06,-541274,4
22.0,3.6743828706951264e-05,1.6701740321341484e-06,-596392,4
63.0,7.933809361895047e-05,1.2593348193484202e-06,-790956,4
4.2,2.7009819998842436e-05,6.430909523533913e-06,-774446,4
42.0,6.52300524170064e-05,1.5530964861192002e-06,-641350,4
21.0,3.716287959227012e-05,1.769660932965244e-06,-562864,4
4.25,3.663003663003663e-05,8.618832148243912e-06,-462280,4
31.0,8.269974656529278e-05,2.667733760170735e-06,-746760,4
11.5,4.404105392156863e-05,3.829656862745098e-06,-520192,4
26.0,6.112756853340857e-05,2.351060328208022e-06,-423672,4
5.0,4.3308322776929655e-05,8.661664555385931e-06,-459994,4
7.0,5.556878621894102e-05,7.938398031277288e-06,-501904,4
49.0,7.872055007992546e-05,1.6065418383658256e-06,-620014,4
14.0,5.75190788730369e-05,4.108505633788351e-06,-484886,4
37.0,7.273084672465478e-05,1.9656985601258047e-06,-506730,4
49.0,7.226658997559159e-05,1.474828366848808e-06,-675386,4
11.75,8.155474579212216e-05,6.940829429116779e-06,-574040,4
19.0,8.233127505145704e-05,4.333225002708265e-06,-689610,4
5.5,5.530417295123178e-05,1.0055304172951232e-05,-594360,4
